name,profile_url,affiliation,email,citations,interests,profile_picture_url,profile_picture_alt,label,tab_index,page_number,scraped_at
Steven Joniau,https://scholar.google.com/citations?hl=en&user=isl0USIAAAAJ,"Urologist, University Hospitals Leuven",Verified email at uzleuven.be,Cited by 40367,prostate cancer; bladder cancer; robotics; urogenital reconstruction,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=isl0USIAAAAJ&citpid=3,Steven Joniau,robotics,1,11,2025-07-17T12:28:09.145085
Hiroshi Ishiguro,https://scholar.google.com/citations?hl=en&user=BNhvcyYAAAAJ,Osaka University,Verified email at sys.es.osaka-u.ac.jp,Cited by 40328,robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=BNhvcyYAAAAJ&citpid=1,Hiroshi Ishiguro,robotics,1,11,2025-07-17T12:28:09.216135
Johannes Kulick,https://scholar.google.com/citations?hl=en&user=jk0gVL8AAAAJ,"Systems Engineer at Amazon Robotics, Berlin",Verified email at amazon.com,Cited by 39722,Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=jk0gVL8AAAAJ&citpid=3,Johannes Kulick,robotics,1,11,2025-07-17T12:28:09.284473
Jeff Clune,https://scholar.google.com/citations?hl=en&user=5TZ7f5wAAAAJ,"Professor, Comp. Sci.,U British Columbia; CIFAR AI Chair, Vector; Senior Research Advisor …",Verified email at ubc.ca,Cited by 39450,Artificial Intelligence; Machine Learning; Deep Learning; Deep Reinforcement Learning; Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=5TZ7f5wAAAAJ&citpid=9,Jeff Clune,robotics,1,11,2025-07-17T12:28:09.375281
Sanjiv Kumar,https://scholar.google.com/citations?hl=en&user=08CNqrYAAAAJ,"Google Fellow, VP, Google Research",Verified email at google.com,Cited by 39433,Large-scale machine learning; Artificial Intelligence; Computer Vision; Robotics; Data Mining,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=08CNqrYAAAAJ&citpid=2,Sanjiv Kumar,robotics,1,11,2025-07-17T12:28:09.458565
Paul Newman,https://scholar.google.com/citations?hl=en&user=BtO5fTUAAAAJ,Professor University of Oxford,Verified email at robots.ox.ac.uk,Cited by 39282,Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=BtO5fTUAAAAJ&citpid=2,Paul Newman,robotics,1,11,2025-07-17T12:28:09.526775
Richard S. Sutton,https://scholar.google.com/citations?hl=en&user=6m4wv6gAAAAJ,"Keen, Amii, and University of Alberta",Verified email at richsutton.com,Cited by 165226,artificial intelligence; reinforcement learning; machine learning; cognitive science; computer science,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=6m4wv6gAAAAJ&citpid=2,Richard S. Sutton,machine_learning,2,11,2025-07-17T12:28:10.638522
Sara Borroni,https://scholar.google.com/citations?hl=en&user=PGEep1MAAAAJ,Data Scientist at Pangea Formazione Srl,Verified email at pangeaformazione.it,Cited by 164947,Artificial Intelligence; Machine Learning; Natural Language Processing; Text Mining; Data Mining and Particle Physics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=PGEep1MAAAAJ&citpid=2,Sara Borroni,machine_learning,2,11,2025-07-17T12:28:10.726652
Jonathon Shlens,https://scholar.google.com/citations?hl=en&user=sm1q2bYAAAAJ,"Principal Scientist and Director, Google Research",Verified email at google.com,Cited by 164429,Vision; Machine Learning; Computational Neuroscience,https://scholar.google.com/citations/images/avatar_scholar_56.png,Jonathon Shlens,machine_learning,2,11,2025-07-17T12:28:10.802595
Sebastian Thrun,https://scholar.google.com/citations?hl=en&user=q-buMEoAAAAJ,"Professor of Computer Science, Stanford",Verified email at stanford.edu,Cited by 164109,Machine Learning; Artificial Intelligence; Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=q-buMEoAAAAJ&citpid=1,Sebastian Thrun,machine_learning,2,11,2025-07-17T12:28:10.884113
Kristina Toutanova,https://scholar.google.com/citations?hl=en&user=9qY7NPEAAAAJ,Google DeepMind,Verified email at google.com,Cited by 163558,Natural Language Processing; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=9qY7NPEAAAAJ&citpid=2,Kristina Toutanova,machine_learning,2,11,2025-07-17T12:28:10.956032
Alexei A. Efros,https://scholar.google.com/citations?hl=en&user=d97bGd8AAAAJ,"Dept. of Electrical Engineering and Computer Sciences, UC Berkeley",Verified email at eecs.berkeley.edu,Cited by 162860,computer vision; machine learning; computer graphics; computational photography,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=d97bGd8AAAAJ&citpid=2,Alexei A. Efros,machine_learning,2,11,2025-07-17T12:28:11.034800
Robert Schapire,https://scholar.google.com/citations?hl=en&user=39JcQcEAAAAJ,Microsoft Research,Verified email at microsoft.com,Cited by 162715,machine learning,https://scholar.google.com/citations/images/avatar_scholar_56.png,Robert Schapire,machine_learning,2,11,2025-07-17T12:28:11.102661
Klaus-Robert Müller,https://scholar.google.com/citations?hl=en&user=jplQac8AAAAJ,TU Berlin & Korea University & Google DeepMind & Max Planck Institute for Informatics …,Verified email at tu-berlin.de,Cited by 162627,Machine learning; artificial intelligence; big data; computational neuroscience,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=jplQac8AAAAJ&citpid=2,Klaus-Robert Müller,machine_learning,2,11,2025-07-17T12:28:11.183597
Tsung-Yi Lin,https://scholar.google.com/citations?hl=en&user=_BPdgV0AAAAJ,"Research Scientist, NVIDIA",Verified email at nvidia.com,Cited by 159961,Computer Vision; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=_BPdgV0AAAAJ&citpid=2,Tsung-Yi Lin,machine_learning,2,11,2025-07-17T12:28:11.258899
Laurens van der Maaten,https://scholar.google.com/citations?hl=en&user=6GDfcqEAAAAJ,"Distinguished Research Scientist, Llama Team, Meta AI",Verified email at meta.com,Cited by 159788,Artificial Intelligence; Machine Learning; Computer Vision,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=6GDfcqEAAAAJ&citpid=4,Laurens van der Maaten,machine_learning,2,11,2025-07-17T12:28:11.335386
George Papandreou,https://scholar.google.com/citations?hl=en&user=6GdwHssAAAAJ,NTUA > UCLA > TTIC > Google > Ariel AI > Snap,Verified email at arielai.com,Cited by 74376,Computer Vision; Deep Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=6GdwHssAAAAJ&citpid=3,George Papandreou,autonomous_driving,3,11,2025-07-17T12:28:12.440805
Benjamin Mann,https://scholar.google.com/citations?hl=en&user=McBoXK0AAAAJ,"Member of Technical Staff, Anthropic",Verified email at anthropic.com,Cited by 72269,language models; deep learning; data mining,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=McBoXK0AAAAJ&citpid=1,Benjamin Mann,autonomous_driving,3,11,2025-07-17T12:28:12.515473
Hugo Touvron,https://scholar.google.com/citations?hl=en&user=xImarzoAAAAJ,Facebook AI Research,Verified email at fb.com,Cited by 71906,Artificial Intelligence; Deep-Learning; Computer Vision,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=xImarzoAAAAJ&citpid=1,Hugo Touvron,autonomous_driving,3,11,2025-07-17T12:28:12.592237
Tim Salimans,https://scholar.google.com/citations?hl=en&user=w68-7AYAAAAJ,Google DeepMind Amsterdam,Verified email at google.com,Cited by 71532,generative models; reinforcement learning; deep learning; approximate Bayesian inference,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=w68-7AYAAAAJ&citpid=1,Tim Salimans,autonomous_driving,3,11,2025-07-17T12:28:12.671689
Mingxing Tan,https://scholar.google.com/citations?hl=en&user=6POeyBoAAAAJ,"Waymo Research, Google Brain",Verified email at google.com,Cited by 70017,Deep Learning; Computer Vision; Autonomous Driving,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=6POeyBoAAAAJ&citpid=4,Mingxing Tan,autonomous_driving,3,11,2025-07-17T12:28:12.746094
Yejin Choi,https://scholar.google.com/citations?hl=en&user=vhP-tlcAAAAJ,Stanford University / NVIDIA,Verified email at stanford.edu,Cited by 69850,Natural Language Processing; Deep Learning; Artificial Intelligence; Commonsense Reasoning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=vhP-tlcAAAAJ&citpid=4,Yejin Choi,autonomous_driving,3,11,2025-07-17T12:28:12.830490
Shih-Chieh Hsu,https://scholar.google.com/citations?hl=en&user=D2krRPwAAAAJ,"Professor of Physics, University of Washington",Verified email at uw.edu,Cited by 69639,High Energy Physics; Dark Matter; Machine Learning; Deep Learning; Artificial Intelligence,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=D2krRPwAAAAJ&citpid=1,Shih-Chieh Hsu,autonomous_driving,3,11,2025-07-17T12:28:12.915666
Qian ZHANG,https://scholar.google.com/citations?hl=en&user=apqU_KUAAAAJ,Xi'an University of Architecture and Technology,Verified email at xauat.edu.cn,Cited by 69493,computer vision; deep learning,https://scholar.google.com/citations/images/avatar_scholar_56.png,Qian ZHANG,autonomous_driving,3,11,2025-07-17T12:28:12.996215
Muhammad Imran,https://scholar.google.com/citations?hl=en&user=JqeeeQsAAAAJ,Shanghai Jiao Tong University,,Cited by 68827,Blockchain-enabled IoT; Deep Learning; Large Databases,https://scholar.google.com/citations/images/avatar_scholar_56.png,Muhammad Imran,autonomous_driving,3,11,2025-07-17T12:28:13.086793
Hugo Aerts,https://scholar.google.com/citations?hl=en&user=v7G4QvIAAAAJ,"Professor, Harvard | Director, AI in Medicine Program, Mass General Brigham | Professor …",Verified email at dfci.harvard.edu,Cited by 68668,Deep Learning; Artificial Intelligence; Bioinformatics; Radiomics; Radiogenomics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=v7G4QvIAAAAJ&citpid=6,Hugo Aerts,autonomous_driving,3,11,2025-07-17T12:28:13.171541
"Kaiji Sato, 佐藤　海二",https://scholar.google.com/citations?hl=en&user=0NcsZGUAAAAJ,Toyohashi University of Technology,Verified email at me.tut.ac.jp,Cited by 38835,Industry; Precision Engineering; Robotics; Control Engineering; Mechanical Engineering,https://scholar.google.com/citations/images/avatar_scholar_56.png,"Kaiji Sato, 佐藤　海二",robotics,1,12,2025-07-17T12:28:19.147129
Tomas Lozano-Perez,https://scholar.google.com/citations?hl=en&user=gQOKAggAAAAJ,"Professor of Computer Science, MIT",Verified email at mit.edu,Cited by 38483,Robotics; Motion Planning; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=gQOKAggAAAAJ&citpid=3,Tomas Lozano-Perez,robotics,1,12,2025-07-17T12:28:19.225153
James M. Rehg,https://scholar.google.com/citations?hl=en&user=8kA3eDwAAAAJ,"Founder Professor of Computer Science, University of Illinois at Urbana-Champaign",Verified email at illinois.edu,Cited by 38265,computer vision; robotics; machine learning; human-computer interaction; parallel and distributed,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=8kA3eDwAAAAJ&citpid=3,James M. Rehg,robotics,1,12,2025-07-17T12:28:19.307556
(Peter) Xi Chen,https://scholar.google.com/citations?hl=en&user=5tVuggUAAAAJ,covariant.ai | UC Berkeley,Verified email at berkeley.edu,Cited by 38251,Reinforcement Learning; Machine Learning; Robotics; Generative Models,https://scholar.google.com/citations/images/avatar_scholar_56.png,(Peter) Xi Chen,robotics,1,12,2025-07-17T12:28:19.387390
Fei Xia,https://scholar.google.com/citations?hl=en&user=pqP5_PgAAAAJ,"Research Scientist, Google DeepMind",Verified email at google.com,Cited by 38215,Robotics; Foundation Models; General-Purpose Agents; Embodied AI; Ducks,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=pqP5_PgAAAAJ&citpid=3,Fei Xia,robotics,1,12,2025-07-17T12:28:19.470620
Joelle Pineau,https://scholar.google.com/citations?hl=en&user=CEt6_mMAAAAJ,"School of Computer Science, McGill University; FAIR, Meta AI; Mila",Verified email at cs.mcgill.ca,Cited by 37996,Artificial intelligence; Machine learning; Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=CEt6_mMAAAAJ&citpid=1,Joelle Pineau,robotics,1,12,2025-07-17T12:28:19.547203
Kai Yu,https://scholar.google.com/citations?hl=en&user=y5zkBeMAAAAJ,"Founder & CEO of Horizon Robotics , Founder of Baidu IDL and Baidu Autonomous Driving",Verified email at hobot.cc,Cited by 37701,Deep Learning; Computer Vision; Speech Recognition; Language Understanding; Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=y5zkBeMAAAAJ&citpid=2,Kai Yu,robotics,1,12,2025-07-17T12:28:19.635379
Antonio Bicchi,https://scholar.google.com/citations?hl=en&user=Bmuft6wAAAAJ,"Senior Researcher, IIT, Genova, Italy. Professor of Control and Robotics, University of Pisa",Verified email at iit.it,Cited by 37345,Robotics; Haptics; Automatic Control,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Bmuft6wAAAAJ&citpid=8,Antonio Bicchi,robotics,1,12,2025-07-17T12:28:19.710778
Jiajun Wu,https://scholar.google.com/citations?hl=en&user=2efgcS0AAAAJ,Stanford University,Verified email at cs.stanford.edu,Cited by 37076,Computer Vision; Robotics; Artificial Intelligence; Machine Learning; Cognitive Science,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=2efgcS0AAAAJ&citpid=12,Jiajun Wu,robotics,1,12,2025-07-17T12:28:19.793587
Tom Erez,https://scholar.google.com/citations?hl=en&user=gVFnjOcAAAAJ,"Researcher, DeepMind",Verified email at google.com,Cited by 36973,Optimal Control; Biomechanical Simulation; Robotics; Optimization; Machine Learning,https://scholar.google.com/citations/images/avatar_scholar_56.png,Tom Erez,robotics,1,12,2025-07-17T12:28:19.876777
Gaël Varoquaux,https://scholar.google.com/citations?hl=en&user=OGGu384AAAAJ,"Research director, INRIA",Verified email at normalesup.org,Cited by 159369,Machine learning; tabular AI; neuroscience; medical statistics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=OGGu384AAAAJ&citpid=4,Gaël Varoquaux,machine_learning,2,12,2025-07-17T12:28:20.981401
Leonidas Guibas,https://scholar.google.com/citations?hl=en&user=5JlEyTAAAAAJ,"Professor of Computer Science, Stanford University",Verified email at cs.stanford.edu,Cited by 159355,geometric computing; computer vision; computer graphics; machine learning; robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=5JlEyTAAAAAJ&citpid=2,Leonidas Guibas,machine_learning,2,12,2025-07-17T12:28:21.063997
Wei Wang,https://scholar.google.com/citations?hl=en&user=UedS9LQAAAAJ,"Leonard Kleinrock Professor in Computer Science, UCLA",Verified email at cs.ucla.edu,Cited by 158624,data mining; machine learning; big data analytics; bioinformatics and computational biology; computational medicine,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=UedS9LQAAAAJ&citpid=2,Wei Wang,machine_learning,2,12,2025-07-17T12:28:21.148685
Christopher M. Bishop,https://scholar.google.com/citations?hl=en&user=gsr-K3ADUvAC,"Technical Fellow, Microsoft Research, Cambridge, UK",Verified email at microsoft.com,Cited by 158143,Machine learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=gsr-K3ADUvAC&citpid=2,Christopher M. Bishop,machine_learning,2,12,2025-07-17T12:28:21.214475
Dacheng Tao,https://scholar.google.com/citations?hl=en&user=RwlJNLcAAAAJ,Nanyang Technological University,Verified email at ntu.edu.sg,Cited by 157652,artificial intelligence; machine learning; computer vision; image processing; data mining,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=RwlJNLcAAAAJ&citpid=2,Dacheng Tao,machine_learning,2,12,2025-07-17T12:28:21.297763
Kenton Lee,https://scholar.google.com/citations?hl=en&user=qXwJkr8AAAAJ,Google DeepMind,Verified email at google.com,Cited by 157211,Natural Language Processing; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=qXwJkr8AAAAJ&citpid=3,Kenton Lee,machine_learning,2,12,2025-07-17T12:28:21.368222
Vipin Kumar,https://scholar.google.com/citations?hl=en&user=BnxU9TEAAAAJ,University of Minnesota,Verified email at umn.edu,Cited by 154155,Data mining; parallel computing; high performance computing; Artificial Intelligence; machine learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=BnxU9TEAAAAJ&citpid=2,Vipin Kumar,machine_learning,2,12,2025-07-17T12:28:21.450917
Ming-Hsuan Yang,https://scholar.google.com/citations?hl=en&user=p9-ohHsAAAAJ,University of California at Merced; Google DeepMind,Verified email at ucmerced.edu,Cited by 153264,Computer Vision; Machine Learning; Artificial Intelligence,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=p9-ohHsAAAAJ&citpid=2,Ming-Hsuan Yang,machine_learning,2,12,2025-07-17T12:28:21.528367
